Date,Open,High,Low,Close,Adj Close,Volume
2015-08-01,80.000000,81.190002,61.419998,72.660004,59.522263,78206700
2015-09-01,71.230003,77.760002,68.650002,70.580002,57.818356,74943100
2015-10-01,71.269997,79.940002,69.370003,77.970001,63.872154,58053100
2015-11-01,78.430000,78.930000,70.250000,73.690002,60.366039,69191300
2015-12-01,74.230003,75.000000,69.389999,72.760002,60.083286,81390700
2016-01-01,71.379997,78.220001,68.180000,78.059998,64.988640,80775800
2016-02-01,77.370003,78.900002,70.010002,77.019997,64.122795,93718300
2016-03-01,77.660004,79.050003,75.550003,78.559998,65.404915,77769600
2016-04-01,78.529999,79.550003,76.640999,78.070000,65.481041,55299300
2016-05-01,78.070000,86.660004,78.000000,83.190002,69.775459,77885700
2016-06-01,83.089996,88.629997,82.500000,88.480003,74.722595,71540200
2016-07-01,88.580002,90.260002,85.199997,86.389999,72.957542,51883600
2016-08-01,86.300003,90.489998,84.250000,89.489998,75.575539,52562500
2016-09-01,89.570000,90.540001,85.349998,89.510002,76.102798,50505300
2016-10-01,89.250000,90.150002,86.500000,88.949997,75.626671,47821800
2016-11-01,89.000000,89.180000,79.919998,81.650002,69.420105,80046100
2016-12-01,81.510002,88.160004,79.690002,87.320000,74.774910,64481400
2017-01-01,87.849998,89.900002,85.410004,89.290001,76.461891,49506500
2017-02-01,88.889999,97.769997,86.349998,91.510002,78.362953,100847600
2017-03-01,91.769997,93.669998,90.440002,90.809998,77.763519,51366800
2017-04-01,90.800003,92.894997,89.830002,90.389999,77.914734,42776600
2017-05-01,90.650002,93.089996,87.139999,92.199997,79.474915,53362000
2017-06-01,92.349998,93.879997,85.449997,85.639999,74.320724,63203900
2017-07-01,85.959999,90.379997,82.199997,87.459999,75.900169,58129400
2017-08-01,87.379997,87.769997,80.290001,80.750000,70.077049,72590600
2017-09-01,80.750000,82.980003,77.400002,77.550003,67.788445,71009400
2017-10-01,77.550003,78.940002,75.209999,77.330002,67.596130,76765000
2017-11-01,77.709999,82.180000,75.510002,81.370003,71.127617,76815400
2017-12-01,80.949997,82.480003,77.070000,77.760002,68.515594,65811600
2018-01-01,78.220001,80.669998,76.599998,78.389999,69.070686,81426700
2018-02-01,78.120003,78.949997,67.029999,67.050003,59.078827,125645200
2018-03-01,67.139999,67.988998,59.950001,62.290001,54.884720,107585100
2018-04-01,61.939999,62.000000,56.110001,56.380001,50.141869,118256800
2018-05-01,56.320000,59.860001,54.110001,57.480000,51.120167,125418600
2018-06-01,57.639999,64.540001,57.009998,62.820000,56.464535,96729700
2018-07-01,62.500000,64.750000,58.939999,60.250000,54.154537,86945600
2018-08-01,60.000000,64.989998,57.630001,58.270000,52.374855,137580700
2018-09-01,58.450001,59.910000,54.320000,55.110001,50.064079,127200200
2018-10-01,55.490002,58.080002,53.029999,54.970001,49.936905,150233200
2018-11-01,55.130001,56.500000,50.410999,51.119999,46.439411,143400400
2018-12-01,51.400002,51.689999,41.599998,43.040001,39.569027,151107200
2019-01-01,42.750000,48.099998,42.285000,48.060001,44.184193,137561900
2019-02-01,48.139999,48.660000,31.820000,33.189999,30.513388,375185700
2019-03-01,33.410000,33.549999,31.530001,32.650002,30.016935,241989700
2019-04-01,32.799999,33.779999,32.020000,33.240002,30.935934,153246400
2019-05-01,33.200001,33.570000,26.959999,27.650000,25.733410,200756800
2019-06-01,27.680000,31.500000,27.670000,31.040001,29.297037,223224800
2019-07-01,31.260000,32.389999,30.230000,32.009998,30.212564,134462300
2019-08-01,32.099998,33.250000,24.860001,25.520000,24.086994,240703900
2019-09-01,25.420000,29.760000,25.219999,27.934999,26.783081,168947500
2019-10-01,27.930000,32.463001,25.969999,32.330002,30.996853,157031200
2019-11-01,32.119999,33.430000,30.160000,30.500000,29.242313,141479500
2019-12-01,30.500000,32.314999,30.330000,32.130001,31.179628,122053300
