Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,78.779999,81.570000,76.790001,77.169998,77.169998,25944000
2015-02-01,77.150002,84.580002,75.349998,83.489998,83.489998,27444900
2015-03-01,83.370003,86.000000,80.419998,81.970001,81.970001,20273400
2015-04-01,81.820000,88.180000,81.220001,83.480003,83.480003,25957400
2015-05-01,83.769997,88.489998,82.230003,84.720001,84.720001,24738800
2015-06-01,85.440002,85.440002,78.120003,79.550003,79.550003,25637600
2015-07-01,80.199997,86.709999,76.820000,80.769997,80.769997,44898900
2015-08-01,80.809998,82.989998,65.089996,79.610001,79.610001,32829500
2015-09-01,76.739998,81.250000,76.309998,79.330002,79.330002,23320300
2015-10-01,79.639999,85.139999,77.739998,84.940002,84.940002,32626900
2015-11-01,85.410004,87.300003,80.309998,87.290001,87.290001,32885500
2015-12-01,86.830002,87.980003,80.540001,81.379997,81.379997,29298300
2016-01-01,78.910004,80.529999,71.639999,78.809998,78.809998,42038800
2016-02-01,79.550003,84.629997,75.199997,83.070000,83.070000,29857500
2016-03-01,83.919998,87.980003,81.769997,87.470001,87.470001,28547300
2016-04-01,86.800003,89.980003,81.779999,82.870003,82.870003,35238500
2016-05-01,82.779999,86.459999,80.459999,84.970001,84.970001,32031000
2016-06-01,84.500000,86.019997,76.519997,79.680000,79.680000,31590400
2016-07-01,80.000000,84.000000,76.410004,76.879997,76.879997,34963600
2016-08-01,76.879997,77.540001,74.379997,76.739998,76.739998,39102800
2016-09-01,76.680000,79.000000,74.540001,77.610001,77.610001,28771000
2016-10-01,77.260002,84.980003,74.339996,84.559998,84.559998,30354400
2016-11-01,84.279999,85.849998,81.389999,82.330002,82.330002,26880200
2016-12-01,82.279999,86.699997,80.779999,84.459999,84.459999,21655000
2017-01-01,84.730003,99.739998,84.000000,98.769997,98.769997,42306900
2017-02-01,98.559998,101.769997,97.260002,98.910004,98.910004,23656700
2017-03-01,98.980003,104.349998,98.250000,102.660004,102.660004,21441800
2017-04-01,102.739998,105.730003,102.000000,104.010002,104.010002,19298300
2017-05-01,104.040001,112.830002,103.400002,112.050003,112.050003,21746700
2017-06-01,112.349998,115.870003,107.260002,109.080002,109.080002,22456500
2017-07-01,109.199997,116.629997,104.330002,105.760002,105.760002,24305200
2017-08-01,105.839996,112.190002,104.599998,111.870003,111.870003,17117500
2017-09-01,111.889999,114.400002,109.089996,114.019997,114.019997,14043800
2017-10-01,113.510002,119.199997,113.489998,117.709999,117.709999,19871300
2017-11-01,107.000000,110.000000,100.930000,104.290001,104.290001,35194900
2017-12-01,103.320000,108.339996,100.870003,103.620003,103.620003,20843100
2018-01-01,104.349998,106.930000,98.750000,103.410004,103.410004,34020600
2018-02-01,101.110001,105.949997,95.029999,103.889999,103.889999,29415200
2018-03-01,103.540001,107.099998,97.300003,99.339996,99.339996,19313200
2018-04-01,99.260002,105.169998,93.760002,96.510002,96.510002,32824800
2018-05-01,96.269997,100.970001,95.029999,97.360001,97.360001,24373900
2018-06-01,97.070000,100.989998,95.669998,97.680000,97.680000,21491600
2018-07-01,96.830002,117.620003,96.830002,112.669998,112.669998,36001700
2018-08-01,111.349998,118.010002,110.209999,116.190002,116.190002,20269400
2018-09-01,115.260002,120.809998,114.580002,117.669998,117.669998,18756000
2018-10-01,118.099998,118.769997,105.120003,111.000000,111.000000,30813200
2018-11-01,111.010002,114.400002,106.349998,111.809998,111.809998,20108500
2018-12-01,112.779999,113.160004,98.570000,102.650002,102.650002,17297000
2019-01-01,101.040001,112.739998,100.629997,111.919998,111.919998,23265500
2019-02-01,111.720001,123.690002,111.570000,122.300003,122.300003,15605900
2019-03-01,121.639999,128.110001,117.070000,126.489998,126.489998,18679900
2019-04-01,127.190002,132.759995,115.209999,120.760002,120.760002,26390400
2019-05-01,120.360001,120.769997,110.180000,110.279999,110.279999,18506300
2019-06-01,110.629997,116.290001,108.589996,115.610001,115.610001,15261500
2019-07-01,117.230003,120.989998,110.389999,111.949997,111.949997,21839500
2019-08-01,111.769997,112.199997,105.129997,107.699997,107.699997,19127900
2019-09-01,107.000000,113.570000,105.360001,109.500000,109.500000,18725900
2019-10-01,109.370003,113.720001,105.190002,112.410004,112.410004,27905400
2019-11-01,112.820000,118.669998,111.019997,117.879997,117.879997,13249200
2019-12-01,117.709999,118.000000,110.120003,110.959999,110.959999,15314300
