Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,43.730000,44.189999,41.599998,42.990002,42.990002,12181800
2015-02-01,43.020000,47.369999,42.200001,46.410000,46.410000,13535800
2015-03-01,46.240002,47.240002,45.000000,46.320000,46.320000,13563700
2015-04-01,46.299999,48.110001,45.810001,46.880001,46.880001,12334500
2015-05-01,47.090000,50.200001,46.439999,49.889999,49.889999,14823400
2015-06-01,50.150002,51.000000,49.049999,50.650002,50.650002,16972200
2015-07-01,50.830002,51.349998,48.849998,50.840000,50.840000,14024700
2015-08-01,50.720001,52.650002,43.459999,46.930000,46.930000,18384800
2015-09-01,45.860001,48.410000,45.380001,46.180000,46.180000,19544300
2015-10-01,46.169998,50.590000,45.549999,49.980000,49.980000,15969900
2015-11-01,50.090000,52.779999,47.730000,50.080002,50.080002,15172600
2015-12-01,50.480000,50.860001,44.389999,45.610001,45.610001,23161500
2016-01-01,45.110001,46.000000,39.259998,42.900002,42.900002,20534800
2016-02-01,42.619999,46.400002,40.360001,44.750000,44.750000,26238800
2016-03-01,44.700001,48.599998,44.070000,48.439999,48.439999,18956500
2016-04-01,48.240002,49.369999,47.209999,47.520000,47.520000,15677800
2016-05-01,47.520000,51.990002,46.680000,51.669998,51.669998,16166100
2016-06-01,51.380001,54.099998,50.669998,54.080002,54.080002,21127700
2016-07-01,53.900002,55.209999,53.020000,54.160000,54.160000,17751700
2016-08-01,54.320000,59.590000,53.529999,59.290001,59.290001,18335800
2016-09-01,58.959999,60.000000,57.430000,59.349998,59.349998,16323000
2016-10-01,59.299999,61.360001,58.150002,59.310001,59.310001,14164900
2016-11-01,59.250000,62.000000,57.549999,60.480000,60.480000,16961600
2016-12-01,58.520000,61.049999,56.029999,58.860001,58.860001,18843100
2017-01-01,59.270000,62.950001,59.040001,62.889999,62.889999,11714400
2017-02-01,63.060001,73.080002,62.240002,71.440002,71.440002,18873900
2017-03-01,71.440002,72.419998,69.419998,72.129997,72.129997,52496400
2017-04-01,72.430000,74.220001,70.629997,73.699997,73.699997,18853800
2017-05-01,73.870003,75.339996,70.550003,74.870003,74.870003,29059000
2017-06-01,75.029999,76.570000,72.400002,72.930000,72.930000,23723600
2017-07-01,73.370003,77.290001,71.940002,76.570000,76.570000,13149200
2017-08-01,76.900002,80.449997,75.529999,80.419998,80.419998,19129600
2017-09-01,80.050003,81.570000,78.660004,80.529999,80.529999,17045800
2017-10-01,80.669998,87.470001,80.669998,86.519997,86.519997,16804700
2017-11-01,87.070000,94.800003,85.680000,90.379997,90.379997,22186900
2017-12-01,90.419998,91.449997,85.050003,85.239998,85.239998,28308600
2018-01-01,85.900002,94.139999,85.080002,92.610001,92.610001,17351900
2018-02-01,91.889999,92.940002,82.099998,84.669998,84.669998,26867900
2018-03-01,84.669998,89.980003,82.150002,83.239998,83.239998,20102300
2018-04-01,83.010002,86.269997,80.129997,85.510002,85.510002,21596600
2018-05-01,85.400002,91.639999,85.139999,88.070000,88.070000,23142100
2018-06-01,88.489998,91.669998,84.010002,85.570000,85.570000,18202300
2018-07-01,85.129997,93.660004,84.750000,89.430000,89.430000,20961600
2018-08-01,89.230003,102.910004,89.019997,102.139999,102.139999,24929500
2018-09-01,101.540001,103.400002,97.900002,98.610001,98.610001,22915200
2018-10-01,99.160004,99.309998,85.000000,89.529999,89.529999,32280300
2018-11-01,89.550003,94.440002,82.760002,91.940002,91.940002,25390000
2018-12-01,92.959999,93.849998,79.139999,84.239998,84.239998,28414200
2019-01-01,82.370003,93.839996,81.029999,93.349998,93.349998,22570800
2019-02-01,93.510002,104.199997,92.900002,101.680000,101.680000,21671700
2019-03-01,102.169998,115.209999,100.650002,115.150002,115.150002,25745200
2019-04-01,116.489998,121.370003,113.809998,121.080002,121.080002,21801000
2019-05-01,121.320000,124.120003,113.940002,116.440002,116.440002,27156100
2019-06-01,116.550003,130.639999,112.750000,128.690002,128.690002,27393700
2019-07-01,131.399994,138.720001,130.139999,132.759995,132.759995,19474900
2019-08-01,133.350006,142.940002,123.849998,141.809998,141.809998,24171700
2019-09-01,140.080002,146.660004,132.509995,137.250000,137.250000,22004400
2019-10-01,137.529999,141.899994,131.580002,135.750000,135.750000,18779700
2019-11-01,136.399994,143.000000,133.839996,141.039993,141.039993,17477500
2019-12-01,141.789993,144.240005,130.720001,139.199997,139.199997,24190300
