Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,70.940002,72.589996,65.199997,71.099998,71.099998,96053300
2015-02-01,71.220001,80.849998,70.279999,79.680000,79.680000,66730100
2015-03-01,79.500000,84.220001,78.720001,81.150002,81.150002,52997800
2015-04-01,81.330002,84.000000,76.139999,76.410004,76.410004,43233000
2015-05-01,76.370003,80.220001,74.510002,74.989998,74.989998,49868500
2015-06-01,74.650002,81.800003,74.650002,78.989998,78.989998,43104100
2015-07-01,79.430000,82.680000,76.400002,78.029999,78.029999,48591500
2015-08-01,78.050003,81.169998,69.629997,76.260002,76.260002,49970900
2015-09-01,72.389999,72.750000,64.949997,66.660004,66.660004,103117100
2015-10-01,66.760002,68.339996,60.310001,65.489998,65.489998,76945600
2015-11-01,65.650002,76.000000,61.330002,75.459999,75.459999,71283000
2015-12-01,76.040001,80.040001,73.709999,77.220001,77.220001,57049900
2016-01-01,76.839996,81.970001,73.559998,81.320000,81.320000,56580700
2016-02-01,81.209999,82.760002,72.519997,80.250000,80.250000,60400500
2016-03-01,79.500000,83.589996,75.239998,82.459999,82.459999,60399400
2016-04-01,82.260002,83.720001,77.639999,79.709999,79.709999,34994100
2016-05-01,80.059998,90.860001,73.019997,90.540001,90.540001,64711900
2016-06-01,90.540001,94.849998,89.279999,94.239998,94.239998,42214700
2016-07-01,94.690002,97.449997,93.589996,96.290001,96.290001,27409000
2016-08-01,97.480003,99.930000,82.129997,82.699997,82.699997,63574300
2016-09-01,82.389999,83.830002,77.279999,78.930000,78.930000,62079300
2016-10-01,78.459999,79.889999,74.360001,75.550003,75.550003,48279500
2016-11-01,75.760002,91.410004,72.550003,88.160004,88.160004,69771200
2016-12-01,86.790001,88.980003,74.919998,77.180000,77.180000,55114700
2017-01-01,77.570000,81.919998,72.889999,77.190002,77.190002,50500000
2017-02-01,77.010002,82.250000,74.470001,76.680000,76.680000,57126600
2017-03-01,78.970001,82.099998,72.910004,78.459999,78.459999,74006500
2017-04-01,78.459999,83.209999,76.169998,82.769997,82.769997,45011100
2017-05-01,83.070000,83.480003,76.000000,77.699997,77.699997,56507000
2017-06-01,78.029999,80.930000,65.629997,69.919998,69.919998,88828000
2017-07-01,70.029999,72.419998,66.010002,72.080002,72.080002,47238700
2017-08-01,72.099998,82.260002,71.790001,79.639999,79.639999,76630600
2017-09-01,79.790001,87.190002,79.660004,86.820000,86.820000,42814400
2017-10-01,86.599998,93.680000,86.180000,91.250000,91.250000,42484100
2017-11-01,91.599998,105.139999,90.339996,102.760002,102.760002,55491500
2017-12-01,101.820000,110.860001,100.650002,107.309998,107.309998,41729200
2018-01-01,107.989998,116.650002,106.500000,115.000000,115.000000,37737400
2018-02-01,113.599998,114.889999,101.070000,102.639999,102.639999,49895200
2018-03-01,102.940002,105.589996,86.849998,94.900002,94.900002,96299600
2018-04-01,94.739998,101.750000,93.160004,95.889999,95.889999,42268200
2018-05-01,95.830002,97.650002,81.309998,82.589996,82.589996,66893700
2018-06-01,83.150002,89.099998,80.010002,85.000000,85.000000,82497800
2018-07-01,84.529999,91.330002,83.209999,91.279999,91.279999,45831300
2018-08-01,91.019997,96.089996,79.500000,80.510002,80.510002,91343500
2018-09-01,80.449997,86.709999,79.169998,81.550003,81.550003,89714200
2018-10-01,81.910004,87.379997,78.779999,84.300003,84.300003,87489200
2018-11-01,84.220001,89.480003,81.019997,86.769997,86.769997,70223600
2018-12-01,87.599998,90.320000,81.709999,90.320000,90.320000,59895800
2019-01-01,89.800003,99.720001,89.040001,96.830002,96.830002,59336100
2019-02-01,96.870003,100.120003,94.750000,96.330002,96.330002,35761400
2019-03-01,96.860001,105.239998,95.010002,105.040001,105.040001,54266700
2019-04-01,105.599998,111.610001,101.489998,111.279999,111.279999,40360600
2019-05-01,111.290001,111.360001,95.110001,101.589996,101.589996,48782500
2019-06-01,101.589996,113.379997,99.879997,107.389999,107.389999,43630000
2019-07-01,108.790001,112.870003,100.050003,101.750000,101.750000,33910700
2019-08-01,101.449997,104.239998,89.410004,101.529999,101.529999,59414100
2019-09-01,101.190002,115.790001,99.879997,114.160004,114.160004,39776800
2019-10-01,115.089996,119.709999,109.250000,110.400002,110.400002,36551000
2019-11-01,111.139999,114.830002,91.199997,91.459999,91.459999,59541800
2019-12-01,91.500000,94.940002,88.260002,94.050003,94.050003,65578500
