Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,35.240002,35.520000,28.510000,29.270000,29.270000,610506500
2015-02-01,29.250000,32.840000,28.090000,30.670000,30.670000,434426600
2015-03-01,31.080000,31.500000,25.610001,27.129999,27.129999,544654100
2015-04-01,27.129999,29.780001,26.400000,28.129999,28.129999,436295800
2015-05-01,28.309999,29.250000,26.010000,27.930000,27.930000,429768300
2015-06-01,27.959999,28.530001,18.549999,18.840000,18.840000,703906000
2015-07-01,19.049999,20.570000,17.139999,18.510000,18.510000,864703900
2015-08-01,18.610001,19.469999,13.500000,16.410000,16.410000,699121500
2015-09-01,15.800000,17.969999,13.920000,14.980000,14.980000,541386300
2015-10-01,14.990000,19.299999,14.500000,16.559999,16.559999,697300400
2015-11-01,16.959999,18.049999,14.650000,15.930000,15.930000,370952400
2015-12-01,16.180000,16.629999,13.510000,14.160000,14.160000,503575500
2016-01-01,13.830000,15.080000,9.310000,11.030000,11.030000,651121100
2016-02-01,11.000000,11.750000,9.450000,10.630000,10.630000,461446600
2016-03-01,10.770000,12.290000,10.010000,10.470000,10.470000,527818500
2016-04-01,10.280000,12.410000,10.050000,10.750000,10.750000,517968600
2016-05-01,10.800000,12.910000,9.350000,12.720000,12.720000,561794500
2016-06-01,12.610000,14.160000,11.580000,13.760000,13.760000,697596600
2016-07-01,12.580000,14.890000,11.500000,13.740000,13.740000,612699700
2016-08-01,13.810000,17.250000,13.020000,16.490000,16.490000,529876300
2016-09-01,16.610001,18.160000,16.299999,17.780001,17.780001,541893500
2016-10-01,17.990000,18.330000,16.170000,17.160000,17.160000,539021800
2016-11-01,17.200001,20.440001,16.450001,19.530001,19.530001,537962500
2016-12-01,19.700001,23.639999,18.180000,21.920000,21.920000,631648600
2017-01-01,22.070000,24.240000,21.490000,24.110001,24.110001,446792700
2017-02-01,24.430000,25.309999,22.639999,23.440001,23.440001,485701900
2017-03-01,24.160000,29.870001,24.070000,28.900000,28.900000,728136900
2017-04-01,28.950001,29.040001,26.360001,27.670000,27.670000,460534300
2017-05-01,27.850000,31.100000,26.959999,30.770000,30.770000,509130600
2017-06-01,30.750000,32.959999,29.209999,29.860001,29.860001,772196700
2017-07-01,30.090000,32.349998,27.870001,28.120001,28.120001,562428900
2017-08-01,28.219999,32.020000,26.850000,31.969999,31.969999,543420400
2017-09-01,32.130001,39.360001,31.650000,39.330002,39.330002,731488700
2017-10-01,39.599998,44.570000,38.810001,44.310001,44.310001,834077600
2017-11-01,44.790001,49.889999,41.860001,42.389999,42.389999,695153200
2017-12-01,41.730000,46.799999,39.070000,41.119999,41.119999,895252000
2018-01-01,41.540001,46.980000,41.189999,43.720001,43.720001,831013900
2018-02-01,43.040001,49.459999,37.520000,48.810001,48.810001,831358900
2018-03-01,48.770000,63.419998,45.950001,52.139999,52.139999,1549894000
2018-04-01,51.540001,54.270000,45.320000,45.980000,45.980000,1075226000
2018-05-01,45.590000,64.660004,45.330002,57.590000,57.590000,1159858400
2018-06-01,58.810001,62.549999,51.790001,52.439999,52.439999,1034243300
2018-07-01,51.520000,58.150002,50.099998,52.790001,52.790001,730418300
2018-08-01,52.660000,53.680000,45.619999,52.520000,52.520000,696140700
2018-09-01,52.139999,52.299999,40.680000,45.230000,45.230000,880109200
2018-10-01,45.439999,46.689999,33.820000,37.720001,37.720001,821867500
2018-11-01,37.980000,41.430000,34.049999,38.560001,38.560001,560230000
2018-12-01,40.200001,40.240002,28.389999,31.730000,31.730000,739529700
2019-01-01,31.000000,39.310001,30.750000,38.220001,38.220001,771128400
2019-02-01,38.310001,43.990002,37.360001,40.880001,40.880001,610094300
2019-03-01,41.639999,44.209999,36.570000,41.330002,41.330002,684548300
2019-04-01,42.270000,44.849998,40.770000,42.060001,42.060001,482889100
2019-05-01,42.430000,43.380001,32.169998,32.610001,32.610001,566679000
2019-06-01,32.950001,39.400002,32.139999,38.590000,38.590000,636742400
2019-07-01,41.160000,48.700001,38.799999,44.889999,44.889999,671751800
2019-08-01,45.000000,45.959999,40.700001,45.270000,45.270000,501528300
2019-09-01,44.599998,51.389999,42.580002,42.849998,42.849998,496512600
2019-10-01,43.099998,49.169998,41.750000,47.549999,47.549999,420844300
2019-11-01,47.480000,49.900002,45.040001,47.509998,47.509998,318007000
2019-12-01,47.570000,56.110001,44.549999,53.779999,53.779999,509033300
