Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,19.150000,19.240000,17.680000,17.990000,17.990000,60845500
2015-02-01,17.969999,18.770000,16.520000,18.360001,18.360001,71654000
2015-03-01,18.410000,18.860001,17.650000,18.440001,18.440001,57120700
2015-04-01,18.440001,19.830000,17.770000,18.650000,18.650000,115336200
2015-05-01,18.730000,20.180000,18.420000,19.790001,19.790001,91905600
2015-06-01,20.000000,20.510000,19.430000,19.660000,19.660000,69046200
2015-07-01,19.809999,21.139999,18.879999,20.969999,20.969999,65590200
2015-08-01,20.920000,21.860001,18.129999,20.020000,20.020000,43857400
2015-09-01,19.700001,21.370001,19.270000,20.680000,20.680000,48280100
2015-10-01,20.740000,23.299999,20.080000,22.219999,22.219999,76679500
2015-11-01,22.190001,23.209999,21.340000,22.299999,22.299999,72904600
2015-12-01,19.660000,22.629999,19.350000,20.809999,20.809999,63155500
2016-01-01,20.000000,20.639999,18.320000,19.559999,19.559999,63812800
2016-02-01,19.360001,21.930000,18.809999,21.549999,21.549999,85333500
2016-03-01,21.650000,23.750000,21.590000,23.580000,23.580000,52741200
2016-04-01,23.490000,23.889999,22.790001,23.190001,23.190001,56650500
2016-05-01,23.209999,25.490000,22.950001,24.719999,24.719999,78604900
2016-06-01,24.620001,25.180000,22.990000,24.299999,24.299999,57788000
2016-07-01,24.299999,26.240000,23.830000,24.049999,24.049999,44138500
2016-08-01,24.000000,25.709999,23.879999,25.440001,25.440001,39501400
2016-09-01,25.410000,26.209999,24.200001,25.530001,25.530001,38227100
2016-10-01,25.500000,28.000000,24.990000,25.580000,25.580000,40332500
2016-11-01,25.549999,27.040001,24.469999,26.280001,26.280001,44734500
2016-12-01,26.180000,26.350000,24.150000,25.219999,25.219999,34127100
2017-01-01,25.430000,26.469999,25.240000,26.030001,26.030001,27194100
2017-02-01,26.030001,31.540001,25.770000,30.900000,30.900000,55581200
2017-03-01,31.219999,32.189999,30.350000,31.400000,31.400000,44348700
2017-04-01,31.400000,33.610001,30.809999,32.570000,32.570000,52402300
2017-05-01,32.730000,35.400002,32.070000,35.139999,35.139999,44518000
2017-06-01,35.150002,35.689999,33.029999,33.490002,33.490002,37093500
2017-07-01,33.580002,37.509998,32.849998,36.900002,36.900002,36311700
2017-08-01,36.959999,39.299999,35.910000,39.290001,39.290001,37967700
2017-09-01,39.299999,39.490002,36.830002,39.470001,39.470001,115762200
2017-10-01,39.790001,43.230000,39.599998,43.160000,43.160000,43221300
2017-11-01,43.470001,45.639999,42.959999,43.910000,43.910000,41073300
2017-12-01,43.660000,44.459999,41.740002,41.820000,41.820000,54383300
2018-01-01,42.000000,46.000000,41.709999,44.860001,44.860001,40526600
2018-02-01,44.400002,45.250000,36.230000,38.770000,38.770000,56343000
2018-03-01,38.840000,40.299999,36.020000,36.770000,36.770000,60619400
2018-04-01,36.689999,41.490002,35.490002,40.060001,40.060001,60888400
2018-05-01,39.910000,42.799999,39.570000,42.450001,42.450001,57606800
2018-06-01,42.709999,45.459999,42.490002,43.310001,43.310001,39579400
2018-07-01,42.950001,46.990002,42.840000,44.090000,44.090000,31817300
2018-08-01,44.209999,47.400002,43.570000,47.040001,47.040001,28420700
2018-09-01,46.910000,47.270000,44.689999,45.320000,45.320000,30068600
2018-10-01,45.459999,47.040001,39.080002,44.570000,44.570000,65235000
2018-11-01,44.480000,46.730000,41.840000,45.040001,45.040001,35632400
2018-12-01,45.990002,46.380001,40.310001,43.480000,43.480000,35339300
2019-01-01,42.650002,48.169998,41.430000,48.029999,48.029999,29664500
2019-02-01,48.049999,58.080002,48.000000,57.250000,57.250000,40342900
2019-03-01,58.060001,63.560001,57.419998,63.509998,63.509998,45131000
2019-04-01,65.080002,69.690002,62.520000,69.379997,69.379997,48801500
2019-05-01,69.599998,70.489998,62.820000,63.570000,63.570000,49503000
2019-06-01,63.310001,73.089996,61.320000,70.809998,70.809998,49453700
2019-07-01,72.559998,77.080002,71.099998,73.910004,73.910004,44407500
2019-08-01,73.910004,75.339996,66.029999,68.480003,68.480003,42065000
2019-09-01,67.820000,70.940002,64.209999,66.080002,66.080002,35602100
2019-10-01,66.349998,70.500000,62.410000,65.349998,65.349998,36308500
2019-11-01,65.690002,70.959999,65.220001,70.250000,70.250000,29032900
2019-12-01,70.099998,70.709999,64.750000,69.360001,69.360001,37432300
