Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,41.064999,44.794998,39.279999,43.764999,39.685055,267338600
2015-02-01,43.840000,47.415001,42.930000,46.744999,42.387253,150263600
2015-03-01,46.665001,49.599998,45.610001,47.349998,43.092564,195931000
2015-04-01,47.139999,52.090000,46.279999,49.580002,45.122070,179360700
2015-05-01,49.950001,52.230000,48.570000,51.959999,47.288055,134474400
2015-06-01,51.959999,54.750000,51.099998,53.619999,48.954056,150831700
2015-07-01,53.860001,59.310001,53.310001,57.930000,52.889011,177930600
2015-08-01,58.619999,59.320000,42.049999,55.950001,51.081318,255002700
2015-09-01,53.000000,58.959999,52.740002,56.840000,52.036949,187645900
2015-10-01,56.990002,64.000000,55.889999,62.570000,57.282753,195542500
2015-11-01,63.009998,63.189999,59.500000,61.389999,56.202457,141548700
2015-12-01,61.080002,62.540001,58.270000,60.029999,55.135326,174904100
2016-01-01,58.770000,60.880001,54.939999,60.770000,55.814987,262885000
2016-02-01,60.660000,61.790001,52.630001,58.209999,53.463718,223871600
2016-03-01,58.770000,60.450001,56.570000,59.700001,55.011425,180465500
2016-04-01,59.610001,61.639999,55.290001,56.230000,51.813946,197552300
2016-05-01,56.290001,57.599998,54.189999,54.889999,50.579185,164813800
2016-06-01,54.759998,57.189999,53.410000,57.119999,52.818214,186865200
2016-07-01,57.040001,58.840000,56.060001,58.049999,53.678169,203692900
2016-08-01,58.000000,58.049999,54.849998,56.230000,51.995243,179342000
2016-09-01,56.299999,56.650002,52.900002,54.139999,50.236988,192723100
2016-10-01,54.099998,54.459999,52.590000,53.070000,49.244129,148546100
2016-11-01,53.139999,58.250000,50.840000,57.970001,53.790882,237025700
2016-12-01,57.340000,59.540001,55.400002,55.520000,51.756142,165872700
2017-01-01,55.910000,59.000000,54.880001,55.220001,51.476482,188760500
2017-02-01,55.490002,57.849998,53.810001,56.869999,53.014618,196153900
2017-03-01,57.270000,58.660000,54.090000,58.389999,54.676838,225544200
2017-04-01,58.279999,61.939999,57.380001,60.060001,56.240658,181381100
2017-05-01,60.000000,63.610001,58.869999,63.610001,59.564899,160468800
2017-06-01,63.509998,64.870003,57.959999,58.310001,54.826859,170396300
2017-07-01,58.900002,59.660000,53.410000,53.980000,50.755501,221103700
2017-08-01,54.570000,56.119999,52.580002,54.860001,51.582939,235679800
2017-09-01,54.900002,55.599998,53.049999,53.709999,50.729610,184484300
2017-10-01,53.860001,56.430000,53.660000,54.840000,51.796913,178855400
2017-11-01,55.099998,58.139999,54.049999,57.820000,54.611546,215270200
2017-12-01,57.500000,60.049999,56.459999,57.430000,54.530548,175171000
2018-01-01,57.950001,61.939999,56.549999,56.810001,53.941849,242647700
2018-02-01,56.279999,57.919998,53.560001,57.099998,54.217209,238536700
2018-03-01,57.000000,60.700001,55.680000,57.889999,55.265461,185897700
2018-04-01,57.520000,60.180000,55.380001,57.570000,54.959972,178446500
2018-05-01,57.669998,59.040001,55.540001,56.669998,54.100773,150516400
2018-06-01,56.840000,57.939999,47.369999,48.849998,46.879169,338561600
2018-07-01,48.639999,52.849998,48.400002,52.389999,50.276352,244824000
2018-08-01,52.240002,54.439999,51.200001,53.450001,51.293583,198190200
2018-09-01,53.439999,57.840000,53.209999,56.840000,54.926567,177505500
2018-10-01,56.910000,59.700001,54.709999,58.270000,56.308430,285962000
2018-11-01,58.299999,68.980003,58.070000,66.720001,64.473976,326988900
2018-12-01,67.370003,68.150002,60.419998,64.400002,62.566204,250212000
2019-01-01,63.680000,69.489998,61.400002,68.139999,66.199707,276732200
2019-02-01,68.589996,72.070000,67.080002,70.260002,68.259346,215346400
2019-03-01,70.629997,74.480003,69.029999,74.339996,72.600090,192665200
2019-04-01,74.760002,77.790001,73.730003,77.680000,75.861923,146496900
2019-05-01,77.669998,79.650002,74.330002,76.059998,74.279823,168825900
2019-06-01,76.120003,85.199997,75.650002,83.830002,82.247772,163305800
2019-07-01,84.620003,99.720001,84.029999,94.690002,92.902794,166016800
2019-08-01,95.000000,98.139999,93.029999,96.559998,94.737495,142069000
2019-09-01,96.419998,97.209999,87.610001,88.419998,87.079948,134511100
2019-10-01,88.629997,88.889999,82.129997,84.559998,83.278450,137892400
2019-11-01,84.790001,86.730003,81.029999,85.430000,84.135269,138762700
2019-12-01,85.379997,89.300003,83.820000,87.919998,87.020363,132545100
