Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,70.620003,71.260002,61.340000,61.470001,52.930450,37702400
2015-02-01,61.419998,66.660004,60.209999,64.959999,55.935608,22034000
2015-03-01,65.190002,66.239998,57.490002,58.290001,50.587692,30974500
2015-04-01,58.270000,60.799999,57.099998,58.799999,51.030293,33682200
2015-05-01,59.110001,60.730000,57.770000,59.660000,51.776649,22354200
2015-06-01,60.070000,60.090000,55.240002,56.209999,49.200333,28354200
2015-07-01,56.720001,57.349998,50.419998,53.049999,46.434387,33363900
2015-08-01,52.740002,54.450001,44.950001,49.590000,43.405880,33561300
2015-09-01,48.270000,53.279999,46.759998,50.000000,44.196110,40477500
2015-10-01,49.980000,67.269997,48.730000,67.120003,59.328850,82424700
2015-11-01,67.000000,67.489998,65.290001,66.470001,58.754295,33753700
2015-12-01,66.769997,70.279999,66.610001,69.349998,61.780190,28601500
2016-01-01,68.029999,69.180000,63.639999,66.989998,59.677799,30175600
2016-02-01,66.400002,68.419998,62.330002,67.739998,60.345913,46924000
2016-03-01,68.220001,73.190002,67.709999,72.809998,65.392754,26036400
2016-04-01,72.739998,73.589996,69.540001,69.940002,62.815132,19339200
2016-05-01,70.320000,73.139999,67.320000,72.930000,65.500549,18290100
2016-06-01,72.830002,75.169998,70.980003,73.250000,66.282433,24629100
2016-07-01,73.000000,77.849998,71.510002,75.709999,68.508446,18974300
2016-08-01,75.620003,77.629997,66.879997,69.260002,62.671967,37937000
2016-09-01,69.559998,71.160004,68.430000,69.709999,63.554886,29154500
2016-10-01,69.949997,75.500000,69.750000,75.110001,68.478096,73349300
2016-11-01,75.040001,83.230003,73.300003,79.839996,72.790443,37616900
2016-12-01,79.690002,81.690002,74.660004,78.680000,72.249695,36885800
2017-01-01,78.970001,87.959999,77.860001,85.110001,78.154190,27258100
2017-02-01,85.540001,90.879997,84.900002,90.120003,82.754723,21348000
2017-03-01,90.660004,96.910004,89.519997,95.070000,87.847710,21337400
2017-04-01,95.339996,104.220001,93.610001,98.220001,90.758415,25550400
2017-05-01,98.709999,105.669998,97.470001,104.000000,96.099304,24107900
2017-06-01,104.000000,109.589996,91.089996,91.510002,85.013771,31755200
2017-07-01,92.300003,101.750000,90.690002,92.629997,86.054260,21134600
2017-08-01,92.849998,94.169998,87.930000,93.690002,87.039024,24578400
2017-09-01,94.099998,106.089996,92.529999,106.000000,99.138763,25549000
2017-10-01,105.540001,109.779999,101.040001,108.889999,101.841690,29639200
2017-11-01,110.000000,110.010002,98.910004,102.239998,95.622139,38399300
2017-12-01,101.260002,114.430000,99.720001,105.070000,98.841080,26345700
2018-01-01,105.760002,121.650002,104.709999,109.800003,103.290665,30679800
2018-02-01,109.269997,115.610001,96.120003,113.309998,106.592567,33083400
2018-03-01,112.919998,123.959999,105.050003,109.010002,103.131393,31911200
2018-04-01,108.309998,111.599998,97.940002,101.739998,96.253456,31687700
2018-05-01,101.650002,115.330002,100.389999,113.230003,107.123833,26806400
2018-06-01,114.510002,118.559998,99.839996,102.529999,97.660286,30816100
2018-07-01,101.279999,122.400002,100.360001,117.419998,111.843079,29743700
2018-08-01,117.760002,119.699997,108.360001,116.209999,110.690559,30951800
2018-09-01,117.300003,119.300003,99.580002,101.709999,97.508873,35640100
2018-10-01,102.459999,102.970001,84.589996,91.540001,87.758942,44606100
2018-11-01,91.949997,98.889999,90.250000,98.559998,94.488976,37887800
2018-12-01,100.459999,101.639999,80.650002,89.489998,86.496315,36803100
2019-01-01,87.529999,108.650002,85.690002,106.570000,103.004936,32359500
2019-02-01,106.940002,117.449997,103.449997,115.489998,111.626526,36281700
2019-03-01,116.639999,124.680000,112.410004,119.410004,116.223412,30655600
2019-04-01,119.879997,128.210007,119.410004,127.480003,124.078049,25753200
2019-05-01,128.429993,129.029999,101.910004,103.070000,100.319450,42132200
2019-06-01,103.760002,119.709999,101.339996,118.199997,115.844025,30584100
2019-07-01,121.839996,142.660004,115.900002,136.320007,133.602859,28500900
2019-08-01,136.509995,148.779999,125.190002,147.899994,144.952042,35220100
2019-09-01,149.460007,162.679993,146.059998,159.449997,157.143433,38161200
2019-10-01,160.789993,175.320007,153.630005,169.039993,166.594696,31016200
2019-11-01,170.130005,179.949997,157.839996,163.860001,161.489639,27309600
2019-12-01,163.949997,179.710007,155.559998,178.169998,176.441864,24224200
