Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,64.080002,65.339996,62.279999,64.349998,63.683102,13821500
2015-02-01,64.410004,74.750000,63.790001,71.809998,71.065781,16544800
2015-03-01,71.809998,72.279999,68.500000,71.400002,70.660049,22163000
2015-04-01,71.410004,78.089996,70.989998,75.040001,74.262314,17807100
2015-05-01,75.489998,76.800003,70.199997,72.580002,71.827812,35552800
2015-06-01,72.550003,75.699997,72.320000,72.760002,72.005943,19713600
2015-07-01,73.120003,79.879997,71.879997,78.110001,77.300499,19242200
2015-08-01,77.559998,78.480003,68.870003,73.080002,72.322632,17017700
2015-09-01,71.589996,75.480003,71.019997,73.910004,73.144020,14872000
2015-10-01,78.010002,82.000000,69.690002,71.610001,70.867859,73975100
2015-11-01,71.510002,75.529999,68.150002,74.949997,74.173241,27139500
2015-12-01,75.320000,79.040001,73.839996,76.879997,76.083237,24574500
2016-01-01,75.360001,75.580002,69.099998,73.000000,72.243462,23814500
2016-02-01,72.330002,74.550003,64.790001,72.839996,72.085114,30744600
2016-03-01,73.230003,80.440002,72.699997,79.919998,79.091728,15898000
2016-04-01,79.639999,81.589996,76.760002,77.580002,76.775993,11808000
2016-05-01,77.680000,79.620003,75.760002,79.389999,78.567238,13150800
2016-06-01,79.059998,81.089996,75.720001,81.080002,80.239723,15810100
2016-07-01,81.080002,86.000000,80.580002,85.279999,84.396179,10047100
2016-08-01,85.150002,85.449997,78.269997,83.050003,82.189308,15333900
2016-09-01,83.269997,84.220001,80.150002,81.279999,80.437645,16089100
2016-10-01,80.930000,82.589996,78.599998,81.550003,80.704849,15173600
2016-11-01,81.680000,84.849998,80.669998,83.080002,82.218987,23098300
2016-12-01,83.230003,83.949997,80.900002,81.169998,80.328789,15762800
2017-01-01,81.589996,83.019997,80.199997,82.639999,81.783554,10221100
2017-02-01,82.629997,87.400002,81.309998,82.919998,82.060654,13594200
2017-03-01,83.550003,84.489998,79.089996,81.139999,80.299080,21614400
2017-04-01,81.059998,83.690002,78.690002,82.809998,81.951790,13355400
2017-05-01,83.000000,83.400002,75.599998,80.889999,80.051689,26217200
2017-06-01,81.050003,84.680000,79.860001,84.370003,83.495621,19829500
2017-07-01,84.870003,88.000000,82.940002,87.260002,86.355667,13996200
2017-08-01,85.480003,88.169998,78.970001,81.050003,80.210022,19223700
2017-09-01,81.379997,83.839996,80.320000,83.190002,82.327850,14613200
2017-10-01,83.400002,85.419998,83.010002,85.050003,84.168571,13519100
2017-11-01,86.000000,96.919998,86.000000,96.419998,95.420731,21255200
2017-12-01,98.050003,98.599998,93.730003,96.000000,95.005089,17325400
2018-01-01,96.480003,100.540001,95.260002,100.050003,99.013115,17555700
2018-02-01,99.230003,103.860001,90.599998,102.190002,101.130951,22608500
2018-03-01,102.000000,106.070000,99.300003,104.000000,102.922180,16872100
2018-04-01,103.309998,108.580002,100.320000,106.449997,105.346786,16615400
2018-05-01,106.470001,109.330002,95.209999,106.239998,105.138962,23059300
2018-06-01,106.830002,110.320000,105.430000,107.639999,106.524452,16588900
2018-07-01,106.989998,115.099998,106.550003,110.620003,109.473579,14314500
2018-08-01,112.629997,119.559998,111.160004,119.089996,117.855789,14234500
2018-09-01,118.940002,122.800003,118.510002,120.550003,119.300667,14940900
2018-10-01,121.519997,121.959999,111.519997,119.839996,118.598015,20646600
2018-11-01,119.480003,124.830002,114.190002,123.320000,122.041962,20028800
2018-12-01,123.489998,125.989998,102.739998,109.040001,107.909958,19529200
2019-01-01,107.050003,118.480003,104.919998,117.410004,116.193207,14376000
2019-02-01,117.510002,126.790001,117.510002,126.430000,125.119720,13843000
2019-03-01,126.760002,133.389999,125.099998,133.000000,131.621643,16208000
2019-04-01,133.669998,141.300003,132.720001,141.139999,139.949005,13229400
2019-05-01,140.559998,144.479996,137.740005,140.000000,138.818619,17993500
2019-06-01,140.449997,147.940002,139.410004,146.460007,145.224121,18698000
2019-07-01,147.520004,153.820007,146.539993,151.720001,150.697830,14912800
2019-08-01,150.509995,162.130005,148.429993,161.539993,160.451660,14749100
2019-09-01,161.860001,164.970001,153.029999,158.139999,157.074570,15039300
2019-10-01,158.330002,159.570007,144.320007,144.699997,143.957138,18633600
2019-11-01,144.789993,148.970001,135.399994,147.479996,146.722870,20440500
2019-12-01,147.559998,151.490005,144.190002,149.339996,148.573318,15416100
